식당(ID),식당명,도로명주소,지번주소,식당위도,식당경도,식당대표전화번호,영업신고증업태명,영업인허가명,음식점소개내용,식당상태
41780,영월식당,강원도 원주시 감영길 77,강원도 원주시 평원동 326-15,37.3494972,127.9535996,033-746-7011,한식,일반음식점,"강원도 원주시에 가신다면 ""영월식당""에 방문해보세요~ 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
41783,송향해장국,강원도 원주시 도말리길 6,강원도 원주시 개운동 413-19,37.3378659,127.9567493,033-765-9897,한식,일반음식점,"강원도 원주시에서 맛집을 찾으신다면 ""송향해장국""을 추천합니다. 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
41784,무진장삼겹살,강원도 원주시 평원로 48,강원도 원주시 평원동 198-14,37.3504588,127.9516047,033-742-9723,한식,일반음식점,"""무진장삼겹살""은 강원도 원주시에 있습니다. 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
41785,정지뜰칼국수,강원도 원주시 송계1길 49,강원도 원주시 학성동 1222,37.3599007,127.94022,033-745-0821,한식,일반음식점,"강원도 원주시에서 가 볼 만한 식당을 찾으신다면? ""정지뜰칼국수""를 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
41786,엄나무집원주본점,강원도 원주시 치악로 1472-6,강원도 원주시 단구동 14-7,37.3170876,127.9701541,033-761-0558,한식,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""엄나무(원주본점)""를 방문해보세요! 주차공간, 다국어 메뉴판이 있는 매장입니다.",운영중
41789,김밥친구,강원도 원주시 우산로 42,강원도 원주시 우산동 227-7,37.3680751,127.9366851,033-747-7896,김밥(도시락),일반음식점,"강원도 원주시에서 맛집을 찾으신다면 ""김밥친구""를 추천합니다. 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
41796,까치둥지,강원도 원주시 치악로 1731,강원도 원주시 단구동 500-1,37.3368954,127.9561628,033-761-8008,한식,일반음식점,"""까치둥지""를 강원도 원주시의 가 볼 만한 식당으로 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
41797,강남뚝배기해장국갈비탕,강원도 원주시 북원로 2554,강원도 원주시 우산동 72-21,37.3722153,127.9424738,033-743-6629,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""강남 뚝배기해장국 갈비탕""을 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 주차공간, 다국어 메뉴판이 있는 매장입니다.",운영중
41799,페리카나 봉산점,강원도 원주시 치악로 1867,강원도 원주시 봉산동 1099-23,37.3480275,127.9563747,033-743-2877,호프/통닭,일반음식점,"강원도 원주시에서 맛집을 찾으신다면 ""페리카나치킨(봉산점)""을 추천합니다. 다국어 메뉴판이 있는 매장입니다.",운영중
41800,개건너식당,강원도 원주시 북원로 1203-1,강원도 원주시 흥업면 매지리 1717-2,37.2591251,127.9015919,033-762-4634,한식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""개건너식당""을 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
41802,삼봉순두부,강원도 원주시 소초면 황골로 261,강원도 원주시 소초면 흥양리 963,37.3753213,127.9975012,033-731-8379,한식,일반음식점,"""삼봉순두부""를 강원도 원주시의 가 볼 만한 식당으로 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
41803,큰골집,강원도 원주시 소초면 상황골길 9-1,강원도 원주시 소초면 흥양리 217-2,37.3673109,128.0032924,033-732-8355,한식,일반음식점,"강원도 원주시에 방문하신다면, ""큰골집""에 가보시는 것은 어떨까요? 2016년 01월 05일 SBS 생방송투데이 1544회에 방영되었을 만큼 소문난 매장이랍니다! 다국어 메뉴판이 있는 매장입니다.",운영중
41804,황골집,강원도 원주시 소초면 황골로 368,강원도 원주시 소초면 흥양리 192-3,37.3672127,128.0018941,033-732-8359,한식,일반음식점,"강원도 원주시에서 맛집을 찾으신다면 ""황골집""을 추천합니다. 다국어 메뉴판이 있는 매장입니다.",운영중
41806,반곡회관,강원도 원주시 소초면 섬배로 14-4,강원도 원주시 소초면 장양리 1010-2,37.4224918,127.9646075,033-745-0317,한식,일반음식점,"강원도 원주시에서 맛집을 찾으신다면 ""반곡회관식당""을 추천합니다. 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
41807,대청마루,강원도 원주시 지정면 소금산길 42,강원도 원주시 지정면 간현리 1056-7,37.3658781,127.8315312,033-731-7032,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""대청마루""를 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 주차공간, 다국어 메뉴판이 있는 매장입니다.",운영중
41808,옛날밥집,강원도 원주시 문막읍 원문로 1833-1,강원도 원주시 문막읍 문막리 544-6,37.3092885,127.8186338,033-745-9567,한식,일반음식점,"강원도 원주시에 가신다면 ""옛날밥집""에 방문해보세요~ 레드테이블에서 온라인 예약이 가능합니다! 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 다국어 메뉴판이 있는 매장입니다.",운영중
41812,송이네등갈비,강원도 원주시 흥업면 남원로 46,강원도 원주시 흥업면 흥업리 555-7,37.3001198,127.9193699,033-745-3006,한식,일반음식점,"""송이네등갈비""는 강원도 원주시에 있습니다. 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
41815,고향집,강원도 원주시 소초면 하황골길 12,강원도 원주시 소초면 흥양리 196,37.3668373,128.0017604,033-731-9911,한식,일반음식점,"2017년 02월 13일 MBC 생방송오늘저녁 540회, 2016년 03월 07일 SBS 생방송투데이 1585회, 2013년 01월 24일 KBS2 굿모닝대한민국 434회 등 여러 방송에서 다룬 바로 그 곳! 강원도 원주시 인기 맛집 ""고향집""을 방문해보세요! 다국어 메뉴판이 있는 매장입니다.",운영중
48849,초원염소탕,강원도 원주시 남원로527번길 6-6,강원도 원주시 명륜동 535,37.3319715,127.9465463,033-761-5183,한식,일반음식점,"강원도 원주시에서 가 볼 만한 식당을 찾으신다면? ""초원염소탕""을 추천합니다! 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
48851,남경막국수,강원도 원주시 평원로 116-1,강원도 원주시 학성동 329-9,37.3544429,127.9477242,033-732-2716,한식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""남경막국수""를 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
482265,송학순대국 우산점,강원도 원주시 진광길 11-8,강원도 원주시 우산동 102-9,37.3712865,127.9401049,033-735-3625,한식,일반음식점,"강원도 원주시에 가신다면 ""송학순대국(우산점)""에 방문해보세요~ 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
759513,인생쌀국수,강원도 원주시 지정면 신지정로 171 1층,강원도 원주시 지정면 가곡리 1400-3,37.3738287,127.8778095,033-733-0048,"외국음식전문점(인도,태국등)",일반음식점,"강원도 원주시에 가신다면 ""인생쌀국수""에 방문해보세요~ 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
759245,7번가피자 원주점,강원도 원주시 봉화로 66,강원도 원주시 단계동 819,37.3502296,127.9291516,033-744-7788,기타 휴게음식점,휴게음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""7번가피자(원주점)""를 추천합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
758917,참나무 숯불구이,강원도 원주시 문막읍 동화택지길 24,강원도 원주시 문막읍 동화리 1228,37.3245332,127.8314123,033-742-8206,식육(숯불구이),일반음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""참나무 숯불구이(문막점)""를 추천합니다! 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
471170,2층돈까스,강원도 원주시 능라동길 34-1 2층 201호,강원도 원주시 무실동 1850-4,37.3334125,127.9291465,033-747-9987,돈가스,,"강원도 원주시에서 가 볼 만한 식당을 찾으신다면? ""2층돈까스""를 추천합니다!",운영중
758829,가마치통닭 원주 단계점,강원도 원주시 봉화로 65-5,강원도 원주시 단계동 1105-7,37.3499699,127.9273551,033-746-2246,호프/통닭,일반음식점,"강원도 원주시에서 가 볼 만한 식당을 찾으신다면? ""가마치통닭(단계점)""을 추천합니다! 다국어 메뉴판, 무선 인터넷이 있는 매장입니다.",운영중
758738,우디트,강원도 원주시 태장둔치길 41-1 1층,강원도 원주시 태장동 1375-7,37.3840035,127.9519942,,기타,일반음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""우디트""에 가보시는 건 어떨까요? 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
469968,덮밥,강원도 원주시 세계로 53,강원도 원주시 반곡동 1932-6,37.3279289,127.9902791,033-813-3566,한식,,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""덮밥""을 추천합니다!",운영중
758637,송이와한우,강원도 원주시 만대로 196-9,강원도 원주시 무실동 643-26,37.3315747,127.9234388,033-747-5955,식육(숯불구이),일반음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""송이와한우""에 가보시는 건 어떨까요? 다국어 메뉴판이 있는 매장입니다.",운영중
758539,염소자리,강원도 원주시 서원대로 121-9,강원도 원주시 단계동 1120-5,37.3469893,127.9278632,033-733-2711,기타,일반음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""염소자리""를 추천합니다! 위생 수준이 우수하고 친절한 서비스로 지방자치단체의 선정을 받은 모범음식점입니다. 레드테이블과 네이버에서 온라인 예약이 가능합니다! 남녀 화장실이 구분되어 있으며, 베리어프리 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
758042,명가감자탕,강원도 원주시 지정면 신지정로 177-3,강원도 원주시 지정면 가곡리 1397-3,37.3730599,127.8771063,033-744-2934,한식,일반음식점,"""명가감자탕""은 강원도 원주시에 있습니다. 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판, 무선 인터넷이 있는 매장입니다.",운영중
482244,엄마네순대국삼겹살,강원도 원주시 치악로 1865 헬스기구 할인마트,강원도 원주시 봉산동 1099-25,37.347967,127.9562949,033-747-7988,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""엄마네순대국삼겹살""을 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
482249,신나구떡불고기,강원도 원주시 흥업면 사제로 87-1 1층,강원도 원주시 흥업면 흥업리 1750-4,37.305336,127.9105986,033-766-8711,한식,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""신나구""를 방문해보세요! 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
482254,다래원,강원도 원주시 남원로527번길 8-42,강원도 원주시 명륜동 425,37.3339526,127.9438969,033-762-1238,중국식,일반음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""다래원""에 가보시는 건 어떨까요? 다국어 메뉴판이 있는 매장입니다.",운영중
482255,천하,강원도 원주시 치악로 1692,강원도 원주시 단구동 487-2,37.3347576,127.9590533,033-761-0019,한식,일반음식점,"강원도 원주시에 가신다면 ""천하""에 방문해보세요~ 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
